age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
49,no,travel_rarely,369.37,research & development,1,3,technical degree,962,3,f,46.17125,3,1,research scientist,1,unknown,2983.33,7756.67,2,no,16,3.0,2,full time,1,7.0,2,3.0,4,0,2,1974,35799.96,false
24,no,non-travel,290.04,research & development,-19,1,life sciences,963,1,m,36.255,2,1,laboratory technician,4,unknown,2342.59,6090.75,0,unknown,17,3.0,4,part time,0,,2,2.0,5,3,4,1999,28111.13,false
38,no,travel_rarely,299.1,sales,9,3,marketing,964,2,m,37.3875,2,1,sales representative,2,unknown,2415.83,6281.17,0,unknown,19,3.0,4,full time,1,3.0,3,3.0,2,1,2,1985,28990.0,1
29,yes,travel_rarely,290.04,sales,1,3,medical,965,2,f,36.25,2,1,sales representative,3,unknown,2342.59,6090.75,6,yes,19,3.0,3,part time,3,5.0,3,3.0,3,0,2,1994,28111.13,0
43,no,travel_frequently,573.86,research & development,1,3,life sciences,966,4,f,71.7325,3,2,healthcare representative,4,married,4635.0,12051.0,4,unknown,13,3.0,2,full time,1,12.0,2,2.0,5,2,2,1980,55620.0,1
28,no,travel_rarely,556.26,sales,5,4,medical,967,1,m,69.5325,3,2,sales executive,4,single,4492.8425,11681.39,1,unknown,14,3.0,2,part time,0,4.0,3,3.0,4,0,2,1995,53914.11,false
20,yes,travel_rarely,290.04,sales,2,3,,968,3,f,36.25,2,1,sales representative,3,single,2342.59,6090.75,1,unknown,13,3.0,4,part time,0,2.0,3,2.0,2,0,2,2003,28111.13,1
47,no,non-travel,290.04,sales,2,4,life sciences,969,4,f,36.255,2,1,sales representative,4,single,2342.59,6090.75,1,yes,18,3.0,1,full time,0,3.0,3,2.0,3,1,2,1976,28111.08,1
22,yes,travel_rarely,556.26,research & development,3,1,life sciences,970,2,f,69.5325,3,2,manufacturing director,3,married,4492.84,11681.39,0,yes,19,3.0,1,part time,1,4.0,3,4.0,3,0,2,2001,53914.11,true
28,no,non-travel,245.25,research & development,9,3,medical,971,3,f,30.65625,3,1,research scientist,3,divorced,1980.83,5150.17,5,no,18,3.0,2,part time,1,6.0,2,3.0,2,2,2,1995,23770.0,yes
39,yes,non-travel,248.03,research & development,6,3,medical,972,4,m,31.00375,3,1,laboratory technician,1,married,2003.3333333333333,5208.67,7,unknown,21,4.0,4,part time,0,,2,1.0,2,2,2,1984,24040.0,yes
33,no,travel_rarely,288.79,research & development,1,4,,973,3,m,36.1,2,1,research scientist,1,single,2332.5,6064.5,3,unknown,11,3.0,2,part time,0,,1,3.0,3,0,2,1990,27990.0,false
36,no,travel_rarely,290.04,research & development,7,4,other,974,2,m,36.25,3,1,research scientist,4,single,2342.59,6090.75,2,unknown,18,3.0,3,part time,0,8.0,6,3.0,6,0,1,1987,28111.13,1
35,no,travel_rarely,556.26,sales,-48,3,,975,3,f,69.5325,3,2,sales executive,3,unknown,4492.84,11681.39,1,unknown,16,3.0,2,full time,0,5.0,3,3.0,5,1,0,1988,53914.08,yes
31,yes,non-travel,290.04,research & development,9,2,medical,976,3,m,36.255,2,1,research scientist,1,single,2342.5941666666668,6090.75,0,yes,22,4.0,1,part time,0,4.0,0,3.0,3,1,2,1992,28111.13,0
33,no,travel_rarely,356.16,research & development,13,1,life sciences,977,2,f,44.52,3,1,research scientist,4,single,2876.67,7479.33,3,unknown,18,3.0,1,full time,0,5.0,4,3.0,3,0,2,1990,34520.0,0
27,no,non-travel,290.02,research & development,-24,4,,978,24,f,36.2525,3,1,laboratory technician,2,married,2342.5,6090.5,9,no,14,3.0,2,part time,1,4.0,2,3.0,2,2,2,1996,28110.0,false
30,yes,travel_rarely,290.04,research & development,22,3,,979,1,f,36.25,3,1,research scientist,3,married,2342.5941666666668,6090.75,4,unknown,11,3.0,2,part time,0,,2,,5,0,1,1993,28111.13,1
24,no,non-travel,451.6,research & development,17,1,medical,980,4,f,56.45,2,2,manufacturing director,3,divorced,3647.5,9483.5,1,no,15,3.0,2,part time,2,5.0,6,3.0,4,3,2,1999,43770.0,0
35,yes,travel_rarely,290.04,research & development,14,4,other,981,3,m,36.255,2,1,laboratory technician,2,divorced,2342.59,6090.75,1,yes,24,4.0,4,part time,1,5.0,2,1.0,4,0,2,1988,28111.13,0
30,yes,non-travel,290.04,research & development,5,3,,982,2,f,36.255,3,1,laboratory technician,2,unknown,2342.59,6090.75,0,unknown,17,3.0,1,part time,0,4.0,3,3.0,3,1,2,1993,28111.13,true
48,no,travel_rarely,437.46,research & development,6,3,,983,1,m,54.6825,2,2,healthcare representative,3,unknown,3533.33,9186.67,2,no,13,3.0,4,full time,0,19.0,0,3.0,2,2,2,1975,42399.96,yes
41,no,travel_rarely,556.26,research & development,7,2,medical,984,4,f,69.5325,3,2,manufacturing director,3,unknown,4492.84,11681.39,6,unknown,14,3.0,2,full time,0,8.0,6,3.0,2,2,1,1982,53914.08,false
27,no,non-travel,436.12,research & development,2,4,,985,1,f,54.515,3,2,manufacturing director,4,unknown,3522.5,9158.5,0,unknown,18,3.0,2,part time,1,,2,,3,2,2,1996,42270.0,yes
35,no,travel_rarely,404.13,research & development,10,3,other,986,2,m,50.51625,3,1,laboratory technician,4,unknown,3264.17,8486.83,1,no,20,4.0,1,full time,1,3.0,4,2.0,3,1,2,1988,39170.0,0
26,yes,non-travel,512.67,sales,29,2,medical,987,2,m,64.08375,1,2,sales executive,1,single,4140.833333333333,10766.17,8,no,18,3.0,4,part time,0,,6,3.0,2,2,2,1997,49690.0,yes
33,no,non-travel,290.04,sales,8,1,life sciences,988,2,f,36.255,2,1,sales representative,4,unknown,2342.5941666666668,6090.75,0,unknown,19,3.0,4,part time,0,,2,2.0,2,2,2,1990,28111.13,false
26,yes,non-travel,210.68,research & development,2,3,life sciences,989,1,m,26.335,3,1,research scientist,1,married,1701.67,4424.33,6,unknown,14,3.0,2,part time,1,6.0,2,3.0,3,1,2,1997,20420.0,1
38,no,travel_frequently,291.06,research & development,3,4,,990,3,m,36.3825,3,1,research scientist,3,unknown,2350.83,6112.17,3,no,16,3.0,1,full time,1,8.0,2,3.0,2,2,2,1985,28209.96,false
46,no,non-travel,1973.98,research & development,-47,4,medical,991,47,m,246.7475,3,5,research director,4,unknown,15943.718333333332,41453.67,9,no,17,3.0,4,full time,2,23.0,0,3.0,2,2,2,1977,191324.62,true
20,yes,non-travel,290.04,sales,9,3,marketing,992,4,f,36.255,3,1,sales representative,4,single,2342.59,6090.75,1,yes,14,3.0,2,part time,0,2.0,3,3.0,2,0,2,2003,28111.13,1
30,no,non-travel,1027.31,research & development,-20,3,other,993,20,m,128.41375,3,2,manufacturing director,1,married,8297.5,21573.5,0,unknown,15,3.0,3,full time,1,7.0,1,2.0,6,0,2,1993,99570.0,0
27,no,non-travel,290.04,research & development,8,5,,994,1,m,36.255,1,1,laboratory technician,3,married,2342.59,6090.75,1,unknown,19,3.0,4,part time,3,3.0,4,,3,1,2,1996,28111.13,0
55,no,non-travel,1032.49,research & development,2,1,,995,4,m,129.06125,3,3,manufacturing director,2,married,8339.32,21682.23,3,no,18,3.0,2,part time,1,23.0,4,3.0,3,1,2,1968,100071.84,yes
33,no,travel_rarely,1032.49,research & development,5,3,life sciences,996,4,m,129.06125,2,3,healthcare representative,4,unknown,8339.32,21682.23,4,no,15,3.0,3,full time,1,,2,3.0,3,1,2,1990,100071.84,1
28,no,non-travel,227.71,research & development,15,2,life sciences,997,1,m,28.46375,3,1,laboratory technician,3,unknown,1839.17,4781.83,1,no,16,3.0,4,full time,1,4.0,5,2.0,4,2,2,1995,22070.0,yes
34,no,non-travel,800.22,research & development,3,1,life sciences,998,1,m,100.0275,3,2,healthcare representative,4,unknown,6463.33,16804.67,0,no,17,3.0,3,full time,0,,1,2.0,6,0,4,1989,77559.95999999999,1
33,yes,non-travel,290.04,research & development,25,3,medical,999,1,m,36.255,2,1,research scientist,2,single,2342.59,6090.75,4,yes,20,4.0,2,part time,0,5.0,0,3.0,2,2,2,1990,28111.13,false
33,no,non-travel,556.26,sales,7,3,life sciences,1000,4,f,69.5325,3,2,sales executive,2,married,4492.84,11681.39,0,no,17,3.0,3,part time,1,4.0,3,3.0,3,0,2,1990,53914.11,0
21,no,non-travel,213.57,research & development,1,1,,1001,4,f,26.69625,2,1,research scientist,2,single,1725.0,4485.0,1,yes,11,3.0,3,part time,0,2.0,6,4.0,2,2,2,2002,20700.0,true
31,no,travel_frequently,287.96,sales,20,3,,1002,3,m,35.995,4,1,sales representative,4,married,2325.8333333333335,6047.17,0,no,12,,1,full time,1,3.0,4,3.0,2,2,2,1992,27910.0,1
35,no,non-travel,556.26,sales,11,2,marketing,1003,4,m,69.5325,3,2,sales executive,4,divorced,4492.84,11681.39,1,unknown,11,3.0,4,full time,1,5.0,3,3.0,5,0,2,1988,53914.08,yes
34,no,non-travel,556.26,research & development,2,2,,1004,4,m,69.5325,3,2,manufacturing director,3,single,4492.84,11681.39,2,no,11,3.0,4,full time,0,,3,,3,0,2,1989,53914.08,1
33,yes,non-travel,848.51,sales,9,4,,1005,1,f,106.06,3,2,sales executive,1,single,6853.333333333333,17818.67,0,unknown,17,3.0,1,full time,0,6.0,3,3.0,5,0,3,1990,82240.0,false
31,yes,non-travel,269.29,research & development,15,3,medical,1006,3,m,33.66125,3,1,laboratory technician,3,unknown,2175.0,5655.0,1,no,12,3.0,3,part time,1,,5,2.0,2,2,2,1992,26100.0,1
37,no,travel_rarely,591.29,research & development,25,2,,1007,3,f,73.91,2,2,healthcare representative,4,unknown,4775.83,12417.17,7,no,13,3.0,3,full time,2,9.0,2,3.0,6,1,3,1986,57310.0,true
27,no,travel_rarely,261.96,research & development,6,3,,1008,4,m,32.75,2,1,research scientist,3,married,2115.8333333333335,5501.17,1,no,13,,3,part time,1,4.0,0,3.0,4,2,2,1996,25390.0,1
35,no,travel_frequently,245.14,research & development,4,4,other,1009,4,m,30.64,2,1,laboratory technician,4,married,1980.0,5148.0,1,unknown,13,3.0,2,part time,1,2.0,2,4.0,2,2,2,1988,23760.0,true
56,no,non-travel,1973.98,unknown,4,4,,1010,4,f,246.75,3,5,manager,1,divorced,15943.72,41453.67,4,no,13,3.0,4,full time,1,28.0,2,3.0,5,4,2,1967,191324.62,true
45,no,non-travel,290.04,research & development,7,3,medical,1011,1,f,36.255,3,1,research scientist,3,unknown,2342.59,6090.75,4,yes,19,3.0,3,part time,1,,2,,3,0,2,1978,28111.13,1
20,no,travel_rarely,290.04,research & development,3,3,,1012,1,m,36.255,2,1,laboratory technician,3,single,2342.59,6090.75,1,unknown,12,3.0,1,part time,0,2.0,2,2.0,2,1,2,2003,28111.13,1
50,no,travel_frequently,1582.77,unknown,2,3,,1013,4,f,197.84625,3,4,manager,1,unknown,12783.92,33238.2,2,no,22,4.0,3,full time,1,,3,,2,2,2,1973,153407.07,true
46,no,non-travel,1968.67,research & development,15,2,life sciences,1014,4,m,246.08375,3,5,research director,2,unknown,15900.833333333334,41342.17,5,unknown,11,3.0,1,full time,1,25.0,2,3.0,4,0,3,1977,190810.0,yes
32,no,non-travel,283.01,research & development,13,3,other,1015,3,f,35.37625,2,1,laboratory technician,2,married,2285.8333333333335,5943.17,1,no,20,4.0,3,part time,1,2.0,2,3.0,2,2,2,1991,27430.0,1
35,no,non-travel,1032.49,sales,8,2,,1016,3,f,129.06125,2,3,sales executive,4,married,8339.32,21682.23,4,unknown,11,3.0,2,part time,1,16.0,6,2.0,13,4,12,1988,100071.84,0
29,no,non-travel,387.94,research & development,1,3,life sciences,1017,1,f,48.49,3,1,research scientist,4,divorced,3133.33,8146.67,1,no,15,3.0,1,full time,3,3.0,5,,3,1,2,1994,37600.0,1
21,yes,travel_frequently,290.04,research & development,10,2,,1018,1,f,36.255,2,1,laboratory technician,3,unknown,2342.59,6090.75,1,unknown,20,4.0,3,full time,0,2.0,2,1.0,2,2,2,2002,28111.08,1
34,no,travel_rarely,468.21,sales,2,3,marketing,1019,3,f,58.52625,3,2,sales executive,1,unknown,3781.67,9832.33,0,unknown,12,3.0,4,part time,0,4.0,3,3.0,3,0,2,1989,45380.0,yes
28,no,non-travel,290.04,research & development,1,4,medical,1020,4,m,36.255,3,1,laboratory technician,3,single,2342.59,6090.75,0,yes,11,3.0,3,part time,0,,2,2.0,4,0,2,1995,28111.13,0
35,no,travel_rarely,290.04,research & development,6,1,life sciences,1021,3,m,36.25,3,1,research scientist,3,married,2342.59,6090.75,0,yes,14,,4,part time,0,4.0,3,3.0,3,2,2,1988,28111.13,false
28,no,travel_frequently,398.98,research & development,2,3,life sciences,1022,4,m,49.8725,2,1,laboratory technician,4,married,3222.5,8378.5,1,unknown,12,3.0,2,full time,1,,2,3.0,2,2,2,1995,38670.0,0
28,no,travel_rarely,214.6,research & development,1,3,technical degree,1023,4,m,26.83,3,1,research scientist,1,single,1733.33,4506.67,2,unknown,11,3.0,2,part time,0,5.0,2,2.0,3,1,2,1995,20800.0,0
25,no,non-travel,216.25,research & development,1,3,medical,1024,4,f,27.03125,3,1,research scientist,2,single,1746.6666666666667,4541.33,1,unknown,18,3.0,4,part time,0,,3,2.0,2,2,1,1998,20960.0,false
58,no,non-travel,290.04,research & development,23,4,life sciences,1025,1,m,36.255,3,1,research scientist,3,unknown,2342.59,6090.75,1,unknown,12,3.0,4,part time,2,,3,3.0,2,2,2,1965,28111.13,1
39,yes,non-travel,402.79,research & development,23,3,medical,1026,3,m,50.34875,3,1,research scientist,1,single,3253.33,8458.67,0,unknown,13,3.0,1,full time,0,6.0,2,3.0,5,0,3,1984,39040.0,false
30,no,travel_rarely,477.39,research & development,6,3,technical degree,1027,1,f,59.67375,2,2,laboratory technician,4,married,3855.83,10025.17,0,no,12,3.0,1,full time,1,10.0,6,3.0,9,6,7,1993,46270.0,true
50,no,non-travel,1582.77,research & development,-46,3,life sciences,1028,46,f,197.84625,3,4,research director,1,married,12783.92,33238.2,4,unknown,11,3.0,2,full time,0,,2,,3,1,2,1973,153407.07,1
41,no,non-travel,556.26,sales,10,2,medical,1029,3,m,69.53,1,2,sales executive,2,single,4492.8425,11681.39,1,no,13,3.0,1,part time,0,19.0,4,3.0,19,11,9,1982,53914.11,1
31,yes,non-travel,237.51,sales,1,3,,1030,4,f,29.68875,3,1,sales representative,2,unknown,1918.33,4987.67,1,yes,11,3.0,1,part time,0,,2,4.0,3,2,2,1992,23020.0,false
44,yes,non-travel,290.04,research & development,3,3,life sciences,1031,1,m,36.255,3,1,laboratory technician,1,unknown,2342.59,6090.75,4,no,12,,3,full time,0,10.0,4,4.0,3,1,2,1979,28111.08,yes
40,no,non-travel,290.04,research & development,16,2,,1032,3,m,36.255,3,1,research scientist,3,divorced,2342.59,6090.75,9,no,16,3.0,2,full time,1,6.0,0,3.0,4,0,0,1983,28111.08,true
25,no,travel_rarely,290.04,research & development,19,1,medical,1033,4,m,36.255,3,1,laboratory technician,4,married,2342.59,6090.75,3,unknown,11,3.0,3,part time,3,,6,2.0,3,1,2,1998,28111.13,0
40,no,travel_rarely,290.04,research & development,1,4,life sciences,1034,2,m,36.25,3,1,laboratory technician,2,unknown,2342.59,6090.75,3,no,22,4.0,3,part time,1,7.0,3,3.0,4,0,3,1983,28111.13,yes
51,no,travel_rarely,1582.77,research & development,11,2,technical degree,1035,4,f,197.84625,2,4,manufacturing director,2,unknown,12783.92,33238.2,3,no,16,3.0,2,full time,0,,1,2.0,5,0,3,1972,153407.07,1
27,no,travel_frequently,523.2,sales,2,1,life sciences,1036,4,m,65.4,1,2,sales executive,4,single,4225.833333333333,10987.17,3,no,20,4.0,2,part time,0,,3,3.0,6,0,0,1996,50710.0,false
35,yes,non-travel,556.26,sales,18,4,marketing,1037,4,f,69.5325,3,2,sales executive,3,married,4492.84,11681.39,0,unknown,18,3.0,3,part time,1,5.0,0,2.0,4,3,2,1988,53914.11,1
38,no,non-travel,290.04,research & development,7,3,,1038,4,m,36.25,4,1,research scientist,3,divorced,2342.59,6090.75,1,no,11,3.0,4,part time,3,4.0,2,3.0,4,0,3,1985,28111.13,yes
31,yes,non-travel,556.26,research & development,22,4,,1039,4,m,69.5325,3,2,manufacturing director,3,married,4492.8425,11681.39,1,unknown,15,3.0,4,part time,2,10.0,3,2.0,10,6,7,1992,53914.11,true
51,no,non-travel,1093.24,sales,2,3,,1040,2,m,136.655,3,3,sales executive,2,unknown,8830.0,22958.0,2,unknown,11,3.0,2,full time,0,14.0,5,3.0,4,3,2,1972,105960.0,1
41,no,non-travel,564.06,research & development,22,3,,1041,4,f,70.51,3,2,research scientist,4,unknown,4555.83,11845.17,3,unknown,14,3.0,1,full time,2,12.0,4,2.0,6,3,3,1982,54670.0,0
32,no,non-travel,556.26,sales,2,1,marketing,1042,3,m,69.5325,3,2,sales executive,2,married,4492.8425,11681.39,0,yes,13,3.0,1,part time,3,4.0,3,2.0,3,1,2,1991,53914.11,1
25,no,travel_rarely,556.26,sales,18,1,life sciences,1043,1,m,69.5325,4,2,sales executive,3,married,4492.84,11681.39,2,no,11,3.0,2,full time,0,6.0,3,2.0,3,1,2,1998,53914.08,false
27,no,non-travel,595.21,sales,10,3,marketing,1044,4,f,74.4,2,2,sales executive,4,married,4807.5,12499.5,1,yes,11,3.0,4,full time,0,,3,3.0,6,4,4,1996,57690.0,1
27,yes,travel_rarely,247.0,research & development,-22,4,life sciences,1045,4,f,30.875,3,1,research scientist,3,single,1995.0,5187.0,1,yes,13,,4,part time,0,8.0,2,3.0,8,7,7,1996,23940.0,1
37,no,non-travel,374.42,research & development,11,3,medical,1046,1,f,46.8025,3,1,laboratory technician,3,single,3024.1666666666665,7862.83,4,no,18,3.0,1,full time,0,8.0,6,3.0,3,0,2,1986,36290.0,true
35,no,travel_frequently,965.92,research & development,18,2,life sciences,1047,3,m,120.74,3,3,manufacturing director,4,unknown,7801.666666666667,20284.33,2,no,11,3.0,3,part time,0,10.0,2,3.0,2,2,2,1988,93620.0,1
25,no,non-travel,333.15,research & development,1,3,,1048,1,m,41.64375,3,1,laboratory technician,4,unknown,2690.83,6996.17,4,no,11,3.0,2,full time,1,7.0,2,2.0,3,0,2,1998,32290.0,true
30,no,non-travel,556.26,sales,7,4,marketing,1049,4,f,69.5325,3,2,sales executive,1,divorced,4492.8425,11681.39,7,no,14,3.0,2,part time,2,,3,3.0,3,0,2,1993,53914.11,1
31,no,non-travel,1694.33,research & development,8,5,life sciences,1050,1,f,211.79125,3,4,research director,2,unknown,13685.0,35581.0,3,no,11,3.0,3,full time,0,,3,4.0,3,1,0,1992,164220.0,yes
36,no,non-travel,582.63,sales,16,4,marketing,1051,3,f,72.82875,2,2,sales executive,1,unknown,4705.83,12235.17,4,no,13,3.0,1,full time,2,11.0,3,2.0,3,0,2,1987,56469.96,false
25,yes,travel_rarely,453.97,sales,9,2,,1052,1,m,56.74625,2,1,sales representative,1,unknown,3666.6666666666665,9533.33,3,no,12,3.0,1,full time,0,6.0,2,3.0,3,2,2,1998,44000.0,true
56,no,non-travel,213.16,research & development,1,2,life sciences,1053,1,f,26.645,3,1,research scientist,1,unknown,1721.67,4476.33,2,unknown,22,4.0,4,part time,1,5.0,3,4.0,3,1,0,1967,20660.0,true
41,no,non-travel,290.04,research & development,5,5,medical,1054,2,m,36.25,4,1,research scientist,3,unknown,2342.59,6090.75,2,unknown,12,3.0,1,part time,0,7.0,5,,4,0,3,1982,28111.13,1
31,no,travel_rarely,290.04,human resources,8,2,,1055,4,f,36.255,4,1,human resources,2,unknown,2342.5941666666668,6090.75,9,no,18,,4,part time,0,8.0,3,3.0,3,0,2,1992,28111.13,true
31,yes,travel_frequently,290.04,research & development,2,3,life sciences,1056,2,m,36.255,3,1,laboratory technician,4,unknown,2342.5941666666668,6090.75,6,unknown,13,3.0,3,part time,1,7.0,2,1.0,2,2,2,1992,28111.13,yes
48,no,non-travel,566.02,sales,7,3,marketing,1057,3,m,70.7525,3,2,sales executive,1,divorced,4571.67,11886.33,4,no,11,3.0,1,full time,3,,3,3.0,2,2,2,1975,54860.04,0
34,yes,non-travel,290.04,human resources,9,4,,1058,1,f,36.255,3,1,human resources,3,married,2342.59,6090.75,1,no,15,3.0,4,full time,0,2.0,0,3.0,2,2,2,1989,28111.08,false
44,no,non-travel,326.24,research & development,5,3,life sciences,1059,3,m,40.78,2,1,laboratory technician,3,single,2635.0,6851.0,3,unknown,14,3.0,4,full time,0,7.0,5,3.0,5,0,3,1979,31620.0,0
49,no,travel_rarely,686.21,research & development,5,4,,1060,1,m,85.77625,3,2,healthcare representative,3,married,5542.5,14410.5,2,no,14,,2,full time,1,20.0,0,2.0,3,1,2,1974,66510.0,1
44,no,non-travel,352.86,research & development,20,3,life sciences,1061,4,m,44.11,3,1,research scientist,2,unknown,2850.0,7410.0,1,unknown,13,3.0,3,full time,0,6.0,3,2.0,5,1,3,1979,34200.0,0
28,yes,non-travel,300.13,sales,1,3,,1062,1,m,37.51625,3,1,sales representative,3,married,2424.17,6302.83,3,unknown,15,3.0,4,full time,1,5.0,3,4.0,3,1,2,1995,29090.0,false
44,no,travel_frequently,1032.49,research & development,2,1,,1063,2,m,129.06125,3,3,manufacturing director,3,single,8339.32,21682.23,5,unknown,18,,2,full time,0,16.0,2,2.0,2,2,2,1979,100071.84,true
55,no,travel_rarely,556.26,research & development,4,4,life sciences,1064,4,m,69.5325,3,2,healthcare representative,3,married,4492.84,11681.39,0,unknown,16,3.0,2,part time,0,4.0,2,3.0,3,1,2,1968,53914.11,1
28,no,travel_frequently,505.35,sales,7,3,life sciences,1065,3,m,63.16875,3,2,sales executive,1,single,4081.67,10612.33,0,unknown,14,3.0,4,part time,0,5.0,5,3.0,4,1,3,1995,48980.0,true
49,no,travel_rarely,556.26,research & development,-45,2,medical,1066,45,f,69.53,2,2,laboratory technician,1,married,4492.8425,11681.39,4,unknown,25,4.0,1,part time,1,10.0,3,3.0,3,1,2,1974,53914.11,true
29,no,travel_frequently,328.1,research & development,2,1,life sciences,1067,4,f,41.01,3,1,laboratory technician,2,unknown,2650.0,6890.0,0,no,13,3.0,3,full time,3,,3,3.0,3,0,2,1994,31800.0,false
32,no,non-travel,1160.1,unknown,10,3,,1068,3,m,145.01,3,3,manager,4,unknown,9370.0,24362.0,2,unknown,25,,2,full time,0,10.0,5,4.0,5,0,0,1991,112440.0,true
31,yes,travel_frequently,290.04,research & development,3,3,life sciences,1069,4,f,36.25,3,1,research scientist,3,unknown,2342.5941666666668,6090.75,1,no,12,3.0,1,part time,0,7.0,2,,7,7,7,1992,28111.13,1
40,no,non-travel,419.82,research & development,-43,2,life sciences,1070,4,m,52.4775,3,2,healthcare representative,4,divorced,3390.83,8816.17,3,unknown,18,3.0,3,full time,0,8.0,2,3.0,2,2,2,1983,40689.96,false
36,no,travel_rarely,290.04,sales,2,4,life sciences,1071,3,m,36.255,3,1,sales representative,4,unknown,2342.59,6090.75,3,yes,21,4.0,4,part time,0,7.0,3,2.0,3,1,2,1987,28111.13,false
33,no,non-travel,659.49,sales,8,4,life sciences,1072,1,m,82.44,3,2,sales executive,1,unknown,5326.67,13849.33,2,no,13,3.0,4,full time,1,,6,1.0,2,2,2,1990,63920.0,0
30,no,non-travel,1032.49,sales,-14,4,,1073,14,m,129.06125,3,3,sales executive,2,married,8339.32,21682.23,3,unknown,12,3.0,2,full time,1,9.0,3,3.0,4,1,3,1993,100071.84,true
